Month	Hour	Station_Type	Area	Pm25	Precipitation	Wind_direction	Wind_speed	Air_temperature	Air_humedity
December	3	Population	Center	51	0	23,1835	0,781879	18,8619	80,5086
December	4	Population	Center	38	0	27,8041	0,580896	18,7556	81,4779
December	5	Population	Center	45	0	291,123	0,458082	18,0992	82,8544
December	11	Population	Center	28	0	87,1948	1,26083	24,2665	53,4594
December	12	Population	Center	26	0	175,333	0,323744	26,5499	46,2221
December	13	Population	Center	31	0	288,334	0,502384	28,0737	41,2489
December	14	Population	Center	24	0	15,2348	0,860554	27,0082	44,3089
December	15	Population	Center	31	4	344,488	0,538457	21,7175	71,9743
December	16	Population	Center	23	0	0,55598	2,32157	21,9282	67,7267
December	17	Population	Center	20	0	17,7941	1,73306	22,0312	61,4521
December	18	Population	Center	25	0,5	318,993	0,925912	19,7224	73,0517
December	19	Population	Center	28	0	257,605	0,787922	18,5039	84,4957
December	20	Population	Center	27	0	282,277	0,626854	17,9468	85,5692
December	21	Population	Center	19	0	14,3913	1,32331	19,5242	79,3253
December	22	Population	Center	27	0	3,74016	1,62332	19,6065	77,0206
December	23	Population	Center	16	0	9,04534	1,45722	19,425	75,7856
December	0	Population	Center	17	0	350,593	1,01978	18,8144	77,9208
December	1	Population	Center	20	0	353,159	0,724709	18,4029	78,8592
December	2	Population	Center	18	0	272,914	0,414718	17,2618	82,4282
December	3	Population	Center	13	0	271,26	0,413742	16,0688	85,0478
December	4	Population	Center	18	0	313,843	0,297746	16,6144	83,751
December	5	Population	Center	21	0	282,841	0,43955	16,5682	84,3207
December	6	Population	Center	25	0	267,351	0,513612	16,2699	83,8583
December	7	Population	Center	22	0	260,809	0,593791	15,8761	85,6626
December	8	Population	Center	27	0	339,567	0,294511	17,6756	79,8204
December	9	Population	Center	35	0	77,4882	0,793917	20,9692	64,123
December	11	Population	Center	26	0	80,9967	0,761006	24,3856	49,2053
December	12	Population	Center	23	0	55,987	0,80078	25,9321	45,5453
December	13	Population	Center	25	0	25,578	0,712465	26,1371	46,5638
December	14	Population	Center	22	0	22,8119	2,01007	25,3744	49,7775
December	15	Population	Center	20	0	17,0971	2,13073	25,6478	48,7539
December	16	Population	Center	14	0	1,02235	1,93411	25,5421	47,6043
December	17	Population	Center	16	0	1,04056	2,24874	25,1296	50,49
December	18	Population	Center	21	0	354,875	2,21551	23,2718	62,7539
December	19	Population	Center	16	0	357,579	2,67435	21,6671	68,9242
December	20	Population	Center	16	0	2,24747	2,44726	21,075	71,1535
December	21	Population	Center	20	0	359,277	2,23853	20,9242	71,7339
December	22	Population	Center	13	0	7,04076	2,24854	20,5786	74,6939
December	23	Population	Center	20	0	7,11359	2,14564	20,2128	75,5843
December	0	Population	Center	13	0	0,390146	0,897469489	19,9062	76,0664
December	1	Population	Center	16	0	2,73941	0,96749842	19,3994	76,1985
December	2	Population	Center	12	0	22,8755	2,11941	19,3324	74,304
December	3	Population	Center	17	0	23,3417	1,79243	19,3049	73,2629
December	4	Population	Center	17	0	41,7061	1,54666	19,2375	73,3914
December	5	Population	Center	12	0	15,3307	0,995966	19,0543	73,5568
December	6	Population	Center	23	0	310,785	0,659363	18,7378	75,4728
December	7	Population	Center	25	0	333,88	0,367916	18,9325	74,9603
December	8	Population	Center	37	0	283,258	0,158797	19,2464	74,6224
December	9	Population	Center	23	0	43,4436	0,853936	20,659	67,1651
December	10	Population	Center	23	0	62,6963	1,43668	22,7897	58,6087
December	11	Population	Center	21	0	46,2888	2,08118	23,0108	56,0386
December	12	Population	Center	16	0	26,0013	1,77924	23,5461	54,8265
December	13	Population	Center	16	0	18,1437	0,525229	25,4522	49,9354
December	14	Population	Center	18	0	14,1556	2,13323	24,3618	53,7728
December	15	Population	Center	14	0	20,2517	2,35325	24,0697	55,9279
December	16	Population	Center	20	0	23,9824	2,27192	24,0035	56,3083
December	17	Population	Center	19	0	8,55885	2,02426	23,5701	59,0714
December	18	Population	Center	20	0	359,834	2,4427	22,706	63,1792
December	19	Population	Center	21	0	357,044	2,20556	21,825	67,4529
December	20	Population	Center	26	0	359,103	1,23707	20,5804	77,0854
December	21	Population	Center	19	0,1	26,1284	1,31181	20,2981	78,7685
December	22	Population	Center	21	0	8,68564	0,945267	20,2999	77,8347
December	23	Population	Center	20	0	12,8443	1,35583	20,1342	78,2382
December	0	Population	Center	14	0	4,05145	1,89767	19,6881	79,5414
December	1	Population	Center	17	0	27,6907	1,80886	19,614	79,409
December	2	Population	Center	14	0,2	13,0544	2,01048	18,6299	81,5279
December	3	Population	Center	13	0,5	26,5511	1,6952	18,0613	82,1301
December	4	Population	Center	11	0,1	283,102	0,54962	17,7025	83,5822
December	5	Population	Center	12	0,6	255,987	0,467346	17,3622	87,0782
December	6	Population	Center	12	0	254,294	0,433541	17,0251	87,7738
December	7	Population	Center	33	0	253,095	0,253907	17,3606	88,4362
December	8	Population	Center	42	0	39,5103	0,871013	18,4867	85,0168
December	9	Population	Center	21	0	356,794	0,27862	19,9697	76,3007
December	10	Population	Center	20	0	328,636	0,282664	21,7997	66,309
December	11	Population	Center	27	0	62,4046	1,09456	23,2086	59,5854
December	12	Population	Center	17	0,1	28,4872	1,81336	24,2478	54,7825
December	13	Population	Center	10	0	15,85	1,64459	24,006	56,2775
December	14	Population	Center	27	0	4,38576	0,758657	24,6665	54,8339
December	15	Population	Center	19	0	239,243	0,854031	24,2833	58,0744
December	16	Population	Center	26	0	235,115	0,896628	24,0808	59,0225
December	17	Population	Center	20	0	231,484	0,589016	22,5788	63,077
December	18	Population	Center	23	0	253,192	0,465491	21,199	69,2485
December	19	Population	Center	28	0	244,343	0,815796	19,7899	79,7103
December	20	Population	Center	25	0	258,888	0,930388	19,5443	80,2464
December	21	Population	Center	32	0,1	254,968	0,495344	19,0331	83,0568
December	22	Population	Center	26	0,3	271,34	0,325172	18,7318	84,4117
December	23	Population	Center	24	0	253,63	0,649311	18,3917	87,0307
December	0	Population	Center	31	0	244,505	0,290518	18,2247	86,7757
December	1	Population	Center	18	0	259,105	0,562014	18,149	85,356
December	2	Population	Center	26	0	328,399	0,179584	18,6808	82,8743
December	3	Population	Center	31	0	3,63187	0,22672	18,6735	82,9793
December	4	Population	Center	30	0	354,745	0,70295	18,795	82,7471
December	5	Population	Center	35	0	22,3062	0,412995	18,7429	82,7122
December	6	Population	Center	40	0	316,045	0,473092	18,4125	83,8699
December	7	Population	Center	33	0	1,46819	1,09203	18,7355	81,1217
December	8	Population	Center	27	0	29,3641	1,41277	19,0063	78,8551
December	9	Population	Center	22	0	40,6084	1,51471	19,5104	76,6597
December	11	Population	Center	32	0	262,788	1,36498	22,0053	65,7012
December	12	Population	Center	34	0	254,479	0,829273	21,199	72,5475
December	13	Population	Center	42	0,8	49,0567	0,748409	20,5693	76,4389
December	14	Population	Center	28	0	247,739	0,401967	21,481	72,1518
December	15	Population	Center	22	0	263,926	0,738842	22,6335	64,5286
December	16	Population	Center	16	0	265,413	0,768386	23,709	58,0604
December	17	Population	Center	11	0	340,504	0,630267	24,65	54,5579
December	18	Population	Center	16	0,1	311,561	0,812874	21,6838	65,9468
December	19	Population	Center	28	0,3	242,432	1,05483	18,8024	83,9917
December	20	Population	Center	28	0	287,858	0,509709	18,5863	84,7431
December	21	Population	Center	25	0	352,291	0,931468	19,8678	77,9175
December	22	Population	Center	28	0	273,163	0,586303	18,934	81,6147
December	23	Population	Center	43	0	288,751	0,576425	19,385	80,9604
December	0	Population	Center	34	0	263,566	0,491098	19,0754	82,5097
December	1	Population	Center	28	5,1	36,9294	0,688957	19,0144	82,7981
December	2	Population	Center	21	5,9	293,553	0,328521	17,7843	88,114
December	3	Population	Center	23	3,4	256,558	0,430816	17,6397	89,1419
December	4	Population	Center	29	0	248,348	0,462234	17,6008	89,4464
December	5	Population	Center	21	0	253,385	0,481105	17,3787	89,5099
December	6	Population	Center	29	0	267,882	0,232205	17,5772	89,4758
December	7	Population	Center	27	0	255,995	0,442178	17,2172	89,2903
December	8	Population	Center	39	0	79,0434	0,460463	18,5825	87,356
December	9	Population	Center	46	0	67,1427	1,07378	20,5407	73,7793
December	10	Population	Center	32	0	47,3787	0,697404	22,2657	64,1817
December	11	Population	Center	24	0	52,488	1,21385	23,194	59,2417
December	12	Population	Center	18	0	73,914	0,786138	25,399	49,4725
December	13	Population	Center	28	0	51,0886	0,337087	26,3628	47,8799
December	14	Population	Center	19	0	16,8048	1,9889	25,4217	52,7124
December	15	Population	Center	16	0,1	25,6647	1,10932	23,1274	60,1906
December	16	Population	Center	24	0	39,2501	1,02254	23,4239	58,7944
December	17	Population	Center	24	0	260,322	0,728058	22,355	65,0281
December	18	Population	Center	22	0	345,282	0,393145	21,8538	67,6956
December	19	Population	Center	23	0	356,611	0,566468	21,6345	69,5028
December	20	Population	Center	22	0	13,9056	0,926273	21,1017	73,0987
December	21	Population	Center	16	0	24,598	1,51292	20,7786	74,2204
December	22	Population	Center	21	0	32,0172	1,52362	20,6074	75,64
December	23	Population	Center	23	0	333,991	0,399411	19,9658	77,7164
December	0	Population	Center	22	0	307,748	0,386595	18,7644	83,4222
December	1	Population	Center	18	0	29,7818	1,09545	19,5893	80,7689
December	2	Population	Center	23	0	348,322	0,675368	19,0074	82,2022
December	3	Population	Center	23	0	37,7798	0,963817	18,9853	81,5675
December	4	Population	Center	32	0	74,3186	1,12811	18,7867	82,6336
December	5	Population	Center	25	0	53,3154	0,172522	18,5611	82,4863
December	6	Population	Center	28	0	54,9043	0,57836	18,739	81,2393
December	7	Population	Center	26	0	253,207	0,24603	18,3543	84,0521
December	8	Population	Center	21	0	69,5411	0,450191	18,7024	80,899
December	9	Population	Center	28	0	67,367	0,524962	19,9669	73,7286
December	10	Population	Center	21	0	217,812	0,242869	22,5326	65,1414
December	11	Population	Center	12	0	244,537	0,659862	22,7492	61,4761
December	12	Population	Center	13	0	224,765	0,39288	24,4069	54,0565
December	13	Population	Center	13	0	241,514	0,444236	26,2932	46,8206
December	14	Population	Center	22	0	236,228	0,481217	26,2574	46,5317
December	15	Population	Center	18	0,1	14,3066	0,886814092	25,7211	50,4629
December	16	Population	Center	14	0,5	351,545	1,88707	23,2714	64,3138
December	17	Population	Center	14	0	0,160479	2,08442	22,5124	62,3187
December	18	Population	Center	23	0	13,7407	1,80362	22,7946	59,4374
December	19	Population	Center	18	0	17,3987	1,85053	22,026	64,3371
December	20	Population	Center	19	0	6,44845	1,28796	21,2706	67,8829
December	21	Population	Center	21	0	10,9827	1,32019	20,7969	71,2363
December	22	Population	Center	27	0	60,1861	0,832512	20,1607	74,0382
December	23	Population	Center	23	0	22,7776	1,71933	19,9744	75,0692
January	0	Population	Center	24	0	26,1884	1,52224	19,3999	77,4161
January	1	Population	Center	48	0	54,1332	1,31054	18,7386	80,1012
January	2	Population	Center	42	0	42,5672	0,986365	18,0354	81,8662
January	3	Population	Center	47	0	28,0134	0,670093	17,4876	82,2275
January	4	Population	Center	57	0	297,419	0,410646	16,6111	85,0858
January	5	Population	Center	70	0	335,054	0,35589	16,2822	86,5925
January	6	Population	Center	51	0	323,734	0,426567	16,7393	81,3596
January	7	Population	Center	41	0	282,722	0,300867	16,6004	82,0454
January	8	Population	Center	52	0	64,9369	0,843758054	18,8914	74,2357
January	9	Population	Center	61	0	84,7466	0,145245	21,4539	63,9164
January	10	Population	Center	54	0	57,5899	0,929825	22,7757	57,6904
January	11	Population	Center	19	0	40,9021	1,54683	24,5021	49,2463
January	12	Population	Center	13	0	51,2794	1,86605	25,894	45,3156
January	13	Population	Center	23	0	50,266	1,43023	26,7967	44,4804
January	14	Population	Center	23	0	59,9793	1,45073	26,5106	45,6712
January	15	Population	Center	19	0	31,7747	1,66046	26,5024	47,4876
January	16	Population	Center	23	0	70,8755	0,873881	25,7804	50,2439
January	17	Population	Center	20	0	231,97	0,40596	22,8792	65,2272
January	18	Population	Center	27	10	245,063	0,403756	19,5969	79,4256
January	19	Population	Center	19	2,1	237,21	0,587611	17,4417	85,6707
January	20	Population	Center	17	0,7	256,022	0,446735	16,9346	88,0786
January	21	Population	Center	20	0,1	249,883	0,681644	17,2718	89,1121
January	22	Population	Center	21	0	260,172	0,542148	17,3864	89,3782
January	23	Population	Center	16	0	258,445	0,365966	17,3828	89,4161
January	0	Population	Center	19	0,6	259,394	0,480648	17,1138	89,4322
January	1	Population	Center	20	1,4	254,011	0,373517	17,1222	89,5682
January	2	Population	Center	38	0,4	253,56	0,528072	17,2256	89,7856
January	3	Population	Center	20	0	253,69	0,803875284	16,9076	89,704
January	4	Population	Center	17	0	152,8700599	0,564385	16,609	89,7316
January	5	Population	Center	10	0	249,045	0,447307	16,379	89,8242
January	6	Population	Center	16	0	255,479	0,687999617	16,3351	89,9874
January	7	Population	Center	19	0	259,891	0,222792	16,8188	90,0171
January	8	Population	Center	25	0	277,83	0,276411	17,9969	88,9575
January	9	Population	Center	28	0	275,879	0,244699	20,0804	75,9321
January	10	Population	Center	24	0	313,771	0,819582564	23,6176	58,6429
January	11	Population	Center	18	0	84,3278	1,09755	25,1526	52,2531
January	12	Population	Center	17	0	34,0384	0,789596	25,6912	49,8867
January	13	Population	Center	23	0	308,8	0,101827	26,2272	48,749
January	14	Population	Center	16	0,4	238,729	0,780378	21,9872	71,7231
January	15	Population	Center	14	0	281,571	0,235387	22,9235	62,6386
January	16	Population	Center	17	0	294,954	0,170745	25,3324	48,1436
January	17	Population	Center	13	0	335,75	0,824187	24,3111	55,0199
January	18	Population	Center	24	0,4	36,1099	1,7137	21,1901	68,9631
January	19	Population	Center	23	0,5	30,8776	1,67153	19,0969	77,7533
January	20	Population	Center	23	3	68,0171	1,73603	18,121	84,8985
January	21	Population	Center	33	0,1	52,5093	0,491409	17,7006	87,125
January	22	Population	Center	31	0	286,275	0,310584	17,4336	88,4201
January	23	Population	Center	24	0	296,832	0,354715	17,5379	88,6628
January	0	Population	Center	27	0,1	52,6448	0,487031	17,7789	87,8518
January	1	Population	Center	21	0	277,583	0,195378	17,7335	86,9803
January	2	Population	Center	22	0,1	29,5904	0,314059	17,8078	87,2038
January	3	Population	Center	28	0	5,90874	0,175768	17,7146	87,7985
January	4	Population	Center	29	0,1	54,5993	0,546272	17,8822	87,2386
January	5	Population	Center	34	0	25,2063	1,20936	17,9311	86,4806
January	6	Population	Center	31	0	22,2035	0,369508	17,6961	85,5519
January	7	Population	Center	38	0	256,754	0,34908	17,2849	88,1058
January	8	Population	Center	33	0	263,612	0,278161	19,0521	85,3179
January	9	Population	Center	44	0	255,249	0,691225	20,6847	73,8774
January	10	Population	Center	32	0,1	168,758	0,123771	23,5235	60,2556
January	11	Population	Center	21	0	199,634	0,209717	25,4893	50,4264
January	12	Population	Center	20	0	104,141	0,926141	27,0217	44,7212
January	13	Population	Center	21	0	239,543	0,614951	28,2593	41,7438
January	14	Population	Center	15	0	235,702	0,743966	29,2031	39,324
January	15	Population	Center	17	0	84,8046	0,38059	28,9799	39,9107
January	16	Population	Center	21	0	234,081	0,830041	26,9561	46,2919
January	17	Population	Center	22	0	8,97958	1,74596	23,8872	55,8393
January	18	Population	Center	28	0	26,447	1,55628	21,7836	64,6556
January	19	Population	Center	33	0	73,7429	1,03188	21,1721	68,9124
January	20	Population	Center	35	0	15,3534	1,32498	20,8083	66,9718
January	21	Population	Center	28	0	74,7887	1,54866	20,8135	65,2979
January	22	Population	Center	17	1,5	21,8265	0,284602	19,4222	74,0168
January	23	Population	Center	32	1,6	281,062	0,441583	17,6058	86,8393
January	0	Population	Center	23	0	285,464	0,581808	17,4611	86,2785
January	1	Population	Center	19	0	2,29366	0,84026	17,7293	84,8486
January	2	Population	Center	27	1,2	261,142	0,663951	17,2682	85,7943
January	3	Population	Center	11	2,4	253,382	0,584239	16,8667	88,6389
January	4	Population	Center	20	0,7	255,904	0,509955	16,7811	89,3329
January	5	Population	Center	21	0	255,761	0,304983	16,7201	89,5639
January	6	Population	Center	27	0	253,739	0,46853	16,8078	89,6637
January	7	Population	Center	29	0	261,115	0,403315	16,4229	89,6394
January	8	Population	Center	50	0	278,904	0,142905	18,7665	85,426
January	9	Population	Center	44	0	157,592	0,0716517	20,4915	70,604
January	10	Population	Center	50	0	93,0823	0,841469	23,143	59,3293
January	11	Population	Center	39	0	43,2766	0,623031	24,5432	53,7124
January	12	Population	Center	37	0	108,25	0,778109	26,524	47,5519
January	13	Population	Center	27	0	326,961	0,120084	27,3322	44,0839
January	14	Population	Center	25	0	12,8996	0,254475	27,2262	44,8747
January	15	Population	Center	26	0	5,53533	1,19353	26,9982	46,3147
January	16	Population	Center	18	0,8	258,588	0,680635	25,0287	56,4539
January	17	Population	Center	30	0	292,319	0,34385	25,3037	60,2933
January	18	Population	Center	25	0	11,7368	1,27098	23,6932	65,1347
